update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
202,2,100,300,451,90.170875,39.46859248063706,0.08954470604658127,0.7624458074569702,0.08192025125026703,0.25633305311203003,3681,549702
203,2,100,300,465,108.2685125,34.90676283735904,-0.024287624284625053,0.7858137488365173,-0.03214576095342636,0.05875702202320099,5800,555502
204,2,100,300,833,81.6801,34.00210168984518,0.1729714572429657,0.7541278004646301,0.16543017327785492,0.2606867253780365,5669,561171
205,2,100,300,563,97.7434375,35.23268867745666,-0.3727758526802063,0.7401967644691467,-0.3801778256893158,0.8258941769599915,4616,565787
206,2,100,300,465,101.88522499999999,33.84417297838414,-0.011740664020180702,0.7636538147926331,-0.019377201795578003,0.2548865079879761,5161,570948
207,2,100,300,627,97.0272,33.99399761597458,0.2668607831001282,0.7545409798622131,0.2593153715133667,0.3651845455169678,5838,576786
208,2,100,300,930,93.15686249999999,37.900520151376256,-0.37574365735054016,0.6844034194946289,-0.3825877010822296,0.76173335313797,4359,581145
209,2,100,300,311,95.66671249999999,37.917217038068756,-0.11755306273698807,0.7281737923622131,-0.12483479827642441,0.29601430892944336,5165,586310
210,2,100,300,705,73.51638750000001,28.286073672902408,-0.11268732696771622,0.741762101650238,-0.12010494619607925,0.5676428079605103,4643,590953
211,2,100,300,889,73.8801,31.07384803124813,-0.20150163769721985,0.6594191193580627,-0.20809583365917206,0.9010974764823914,3898,594851
212,2,100,300,407,77.8808375,29.67000993587954,-0.14670473337173462,0.6730591654777527,-0.15343531966209412,0.47903335094451904,3428,598279
213,2,100,300,510,84.45218750000001,31.654568206729863,-0.17547579109668732,0.658598780632019,-0.18206177651882172,0.42988601326942444,3914,602193
214,2,100,300,388,97.3204625,39.92733372423474,0.25801974534988403,0.6238078474998474,0.2517816722393036,1.0931528806686401,3734,605927
215,2,100,300,511,57.9641625,28.086775993680504,-0.10573546588420868,0.6130214929580688,-0.11186568439006805,0.2838228940963745,3152,609079
216,2,100,300,763,79.296775,32.43368099063493,-0.2762790024280548,0.5981231331825256,-0.2822602391242981,0.4773019254207611,3279,612358
217,2,100,300,604,73.19425,33.43285227785407,-0.2028093934059143,0.6444259881973267,-0.20925365388393402,0.42366164922714233,3836,616194
218,2,100,300,513,74.594,31.621427337971447,0.07029858976602554,0.6066457033157349,0.06423213332891464,0.22421599924564362,3483,619677
219,2,100,300,879,78.5919625,29.479805856110556,-0.1320994645357132,0.6574482917785645,-0.13867394626140594,0.3181319534778595,4206,623883
220,2,100,300,825,90.878725,38.42188785529548,-0.059921011328697205,0.6548404097557068,-0.06646941602230072,0.09029487520456314,4554,628437
221,2,100,300,648,84.32588750000001,30.433770414136013,-0.0604548379778862,0.6517271399497986,-0.06697210669517517,0.421310156583786,6560,634997
222,2,100,300,709,110.995425,44.44315519145724,-0.2904176712036133,0.617773711681366,-0.29659539461135864,0.46571817994117737,6146,641143
223,2,100,300,570,82.8280125,30.292872060261768,0.010320250876247883,0.539517879486084,0.004925072193145752,0.27493059635162354,3207,644350
224,2,100,300,484,83.82124999999999,30.243168667705863,0.2949988543987274,0.5820512175559998,0.28917834162712097,0.951651394367218,4674,649024
225,2,100,300,855,106.4743125,35.840367178212404,0.16122734546661377,0.61219322681427,0.15510541200637817,0.39334073662757874,6296,655320
226,2,100,300,617,91.708925,34.153413208884906,0.08079934865236282,0.6427828073501587,0.07437152415513992,0.17732717096805573,6890,662210
227,2,100,300,335,79.58477500000001,37.54301105133441,-0.11917389184236526,0.5676570534706116,-0.12485045939683914,0.48429766297340393,3361,665571
228,2,100,300,938,102.29355,41.11556312717638,0.07325613498687744,0.5934051275253296,0.06732208281755447,0.10653433203697205,5803,671374
229,2,100,300,779,112.8551,35.152523954259394,0.08271898329257965,0.6277074813842773,0.07644190639257431,0.11212413012981415,8331,679705
230,2,100,300,553,93.70791249999999,28.591521635698665,0.026930445805191994,0.594982385635376,0.020980622619390488,0.19487380981445312,6405,686110
