update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
127,0,100,300,936,90.741025,32.100197458750884,-0.30772584676742554,0.9815829396247864,-0.3175416886806488,0.9636358618736267,3566,600954
128,0,100,300,374,108.59192499999999,34.46040820601819,0.0817815363407135,1.0002219676971436,0.07177931815385818,0.23501871526241302,6400,607354
129,0,100,300,576,95.15955,35.20985971331318,0.021630775183439255,1.0302385091781616,0.01132838986814022,0.14233297109603882,5805,613159
130,0,100,300,517,106.09109999999998,31.618815820303322,0.10721558332443237,1.0420985221862793,0.09679459780454636,0.2384202480316162,5786,618945
131,0,100,300,906,81.81413749999999,32.853377785881776,-0.07116270065307617,0.9743976593017578,-0.08090667426586151,0.5092320442199707,3955,622900
132,0,100,300,990,115.67473749999999,36.78747523726574,-0.40486711263656616,0.9614295959472656,-0.41448140144348145,0.9610303640365601,5225,628125
133,0,100,300,396,115.75323750000001,37.69863643899191,-0.06278961151838303,0.9458473920822144,-0.07224808633327484,0.5570113062858582,4695,632820
134,0,100,300,362,114.83306249999998,34.8941685128643,-0.13978683948516846,0.9708177447319031,-0.14949502050876617,0.3520205020904541,5428,638248
135,0,100,300,453,96.871,28.339611692622526,-0.03501535952091217,0.9789470434188843,-0.044804830104112625,0.1975456029176712,6512,644760
136,0,100,300,441,115.05344999999998,45.04737662001911,-0.192025288939476,0.9253884553909302,-0.2012791782617569,0.7990034222602844,4639,649399
137,0,100,300,410,95.1087875,32.53713055774338,0.001254869275726378,0.9635562300682068,-0.008380692452192307,0.46402043104171753,6867,656266
138,0,100,300,965,87.92056249999999,27.030044172219476,-0.04795696586370468,0.9665801525115967,-0.057622767984867096,0.304332435131073,6101,662367
139,0,100,300,929,95.42758750000002,39.036938687561445,-0.08894165605306625,0.9086635112762451,-0.0980282872915268,0.5163406729698181,4162,666529
140,0,100,300,837,94.761075,31.98811541085239,0.08288991451263428,0.9268856048583984,0.07362105697393417,0.2973751723766327,5181,671710
141,0,100,300,703,91.057725,30.17825366103375,0.031109478324651718,0.9351478815078735,0.021757999435067177,0.12321946769952774,6060,677770
142,0,100,300,881,79.444025,28.059487867248812,0.3536703586578369,0.8873724341392517,0.34479662775993347,0.9806116819381714,3073,680843
143,0,100,300,962,88.3044875,31.715347680587584,-0.19109654426574707,0.902431070804596,-0.20012085139751434,0.3573298156261444,5323,686166
144,0,100,300,562,111.00378749999999,33.093312727166385,0.04263504967093468,0.9336770176887512,0.03329828009009361,0.2680243253707886,5373,691539
145,0,100,300,800,124.42514999999999,42.719370859152576,-0.05890878289937973,0.8909623026847839,-0.06781840324401855,0.18983709812164307,5654,697193
146,0,100,300,367,131.643625,46.43765141661967,-0.012072961777448654,0.9023130536079407,-0.021096091717481613,0.12090509384870529,6765,703958
147,0,100,300,473,71.54759999999999,29.061981292827127,-0.07093533128499985,0.9264671206474304,-0.08020000159740448,0.5537533164024353,4744,708702
148,0,100,300,413,88.42253749999999,27.8641633768273,0.24510949850082397,0.8907902240753174,0.23620159924030304,0.6831437349319458,4574,713276
149,0,100,300,678,81.797075,33.86149361452983,0.12304583191871643,0.9088696241378784,0.11395713686943054,0.1565113216638565,4463,717739
