variant,alpha,beta,gamma,seed,description,steps_executed,completed_jobs,failed_jobs,completion_rate,value_weighted_completion_rate,total_compute_cost,forced_execute_steps,action_count_Execute_Ready_Job,action_count_Defer_Job,action_count_Scale_Up,action_count_Scale_Down,action_count_Reprioritize_Queue,action_count_Pause_LowPriority_Job
no_executable_off,1.0,0.1,1.0,108,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,58,9,0.58,0.6234393100785173,714.438,0,237,0,23,0,0,40
no_executable_off,1.0,0.1,1.0,109,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,48,20,0.48,0.566701717490361,629.366,0,227,0,31,0,0,42
no_executable_off,1.0,0.1,1.0,110,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,56,15,0.56,0.6661017523641664,769.63,0,249,0,25,0,0,26
no_executable_off,1.0,0.1,1.0,111,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,45,9,0.45,0.5333382833382833,587.258,0,187,0,29,0,0,84
no_executable_off,1.0,0.1,1.0,112,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,46,11,0.46,0.5462513130252101,441.846,0,199,0,17,0,0,84
no_executable_off,1.0,0.1,1.0,113,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,61,18,0.61,0.6544182273003853,324.922,0,264,0,35,0,0,1
no_executable_off,1.0,0.1,1.0,114,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,64,15,0.64,0.6850971780669266,429.658,0,275,0,25,0,0,0
no_executable_off,1.0,0.1,1.0,115,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,38,10,0.38,0.4947068124011824,558.382,0,169,0,16,0,0,115
no_executable_off,1.0,0.1,1.0,116,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,58,15,0.58,0.6475274528098758,717.018,0,259,0,30,0,0,11
no_executable_off,1.0,0.1,1.0,117,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,56,13,0.56,0.6579441954604597,368.954,0,238,0,25,0,0,37
no_executable_off,1.0,0.1,1.0,118,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,58,22,0.58,0.6376899287347048,413.83,0,268,0,32,0,0,0
no_executable_off,1.0,0.1,1.0,119,Treat 'no ready task fits' as 0 rather than -10000. Changes which action wins when the queue is blocked.,300,57,22,0.57,0.614982690088473,503.294,0,269,0,31,0,0,0
scale_up_cheaper,1.0,0.1,1.0,100,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,56,17,0.56,0.6600978706520301,587.674,0,249,0,23,0,0,28
scale_up_cheaper,1.0,0.1,1.0,101,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,57,21,0.57,0.631960623461854,755.75,0,274,0,21,0,0,5
scale_up_cheaper,1.0,0.1,1.0,102,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,58,18,0.58,0.6250197991573478,579.454,0,263,0,32,0,0,5
scale_up_cheaper,1.0,0.1,1.0,103,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,68,16,0.68,0.7221839713577527,396.792,0,278,0,22,0,0,0
scale_up_cheaper,1.0,0.1,1.0,104,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,59,10,0.59,0.6719961704164671,721.95,0,246,0,28,0,0,26
scale_up_cheaper,1.0,0.1,1.0,105,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,29,8,0.29,0.3519968157091681,415.088,0,128,0,8,0,0,164
scale_up_cheaper,1.0,0.1,1.0,106,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,63,11,0.63,0.7218628313026002,524.688,0,270,0,29,0,0,1
scale_up_cheaper,1.0,0.1,1.0,107,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,48,8,0.48,0.5821107094762208,531.738,0,203,0,18,0,0,79
scale_up_cheaper,1.0,0.1,1.0,108,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,58,9,0.58,0.6234393100785173,714.438,0,237,0,23,0,0,40
scale_up_cheaper,1.0,0.1,1.0,109,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,48,20,0.48,0.566701717490361,629.366,0,227,0,31,0,0,42
scale_up_cheaper,1.0,0.1,1.0,110,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,56,15,0.56,0.6661017523641664,769.63,0,249,0,25,0,0,26
scale_up_cheaper,1.0,0.1,1.0,111,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,45,9,0.45,0.5333382833382833,587.258,0,187,0,29,0,0,84
scale_up_cheaper,1.0,0.1,1.0,112,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,46,11,0.46,0.5462513130252101,441.846,0,199,0,17,0,0,84
scale_up_cheaper,1.0,0.1,1.0,113,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,61,18,0.61,0.6544182273003853,324.922,0,264,0,35,0,0,1
scale_up_cheaper,1.0,0.1,1.0,114,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,64,15,0.64,0.6850971780669266,429.658,0,275,0,25,0,0,0
scale_up_cheaper,1.0,0.1,1.0,115,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,38,10,0.38,0.4947068124011824,558.382,0,169,0,16,0,0,115
scale_up_cheaper,1.0,0.1,1.0,116,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,58,15,0.58,0.6475274528098758,717.018,0,259,0,30,0,0,11
scale_up_cheaper,1.0,0.1,1.0,117,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,56,13,0.56,0.6579441954604597,368.954,0,238,0,25,0,0,37
scale_up_cheaper,1.0,0.1,1.0,118,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,58,22,0.58,0.6376899287347048,413.83,0,268,0,32,0,0,0
scale_up_cheaper,1.0,0.1,1.0,119,Cut scale_up_price_weight from 8 to 1: Scale_Up should win much more often when not forced.,300,57,22,0.57,0.614982690088473,503.294,0,269,0,31,0,0,0
pause_disabled,1.0,0.1,1.0,100,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,63,18,0.63,0.7181920380901997,731.286,0,275,0,25,0,0,0
pause_disabled,1.0,0.1,1.0,101,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,57,22,0.57,0.6445611156685809,909.308,0,270,0,30,0,0,0
pause_disabled,1.0,0.1,1.0,102,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,58,20,0.58,0.6176386732980644,676.4,0,270,0,30,0,0,0
pause_disabled,1.0,0.1,1.0,103,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,68,16,0.68,0.7221839713577527,396.792,0,278,0,22,0,0,0
pause_disabled,1.0,0.1,1.0,104,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,61,11,0.61,0.6980373384394446,685.35,0,251,0,48,0,1,0
pause_disabled,1.0,0.1,1.0,105,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,63,19,0.63,0.670989783733581,834.178,0,273,0,26,0,1,0
pause_disabled,1.0,0.1,1.0,106,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,62,11,0.62,0.712159276472805,935.664,0,266,0,34,0,0,0
pause_disabled,1.0,0.1,1.0,107,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,65,10,0.65,0.7381458643419093,752.858,0,270,0,30,0,0,0
pause_disabled,1.0,0.1,1.0,108,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,58,16,0.58,0.6566160381001417,473.074,0,265,0,35,0,0,0
pause_disabled,1.0,0.1,1.0,109,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,58,20,0.58,0.6527865404837013,686.842,0,272,0,28,0,0,0
pause_disabled,1.0,0.1,1.0,110,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,66,13,0.66,0.7337219943734534,1041.856,0,275,0,25,0,0,0
pause_disabled,1.0,0.1,1.0,111,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,61,12,0.61,0.6867389367389367,679.096,0,259,0,40,0,1,0
pause_disabled,1.0,0.1,1.0,112,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,62,13,0.62,0.6762079831932774,794.428,0,269,0,31,0,0,0
pause_disabled,1.0,0.1,1.0,113,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,60,18,0.6,0.6516462713812454,384.698,0,263,0,36,0,1,0
pause_disabled,1.0,0.1,1.0,114,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,64,15,0.64,0.6850971780669266,429.658,0,275,0,25,0,0,0
pause_disabled,1.0,0.1,1.0,115,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,61,16,0.61,0.6772186705162576,1097.508,0,271,0,29,0,0,0
pause_disabled,1.0,0.1,1.0,116,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,62,12,0.62,0.7077800904327853,961.502,0,264,0,34,0,2,0
pause_disabled,1.0,0.1,1.0,117,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,65,14,0.65,0.7025444556888825,506.618,0,272,0,28,0,0,0
pause_disabled,1.0,0.1,1.0,118,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,58,22,0.58,0.6376899287347048,413.83,0,268,0,32,0,0,0
pause_disabled,1.0,0.1,1.0,119,Disable Pause_LowPriority_Job entirely by making its score extremely negative. Isolates the role of pause in non-forced steps.,300,57,22,0.57,0.614982690088473,503.294,0,269,0,31,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,100,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,63,18,0.63,0.7181920380901997,731.286,0,275,0,25,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,101,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,57,22,0.57,0.6445611156685809,909.308,0,270,0,30,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,102,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,58,20,0.58,0.6176386732980644,676.4,0,270,0,30,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,103,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,68,16,0.68,0.7221839713577527,396.792,0,278,0,22,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,104,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,60,11,0.6,0.6837083133875858,731.72,0,247,0,39,0,0,14
alpha_only_with_guard_off,5.0,0.0,0.0,105,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,63,19,0.63,0.670989783733581,834.178,0,273,0,26,0,0,1
alpha_only_with_guard_off,5.0,0.0,0.0,106,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,61,10,0.61,0.6828915965330988,849.644,0,266,0,33,0,0,1
alpha_only_with_guard_off,5.0,0.0,0.0,107,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,65,10,0.65,0.7381458643419093,752.858,0,270,0,30,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,108,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,58,16,0.58,0.6566160381001417,473.074,0,265,0,35,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,109,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,58,20,0.58,0.6527865404837013,686.842,0,272,0,28,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,110,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,66,13,0.66,0.7337219943734534,1041.856,0,275,0,25,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,111,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,65,10,0.65,0.7025170775170775,816.206,0,257,0,42,0,0,1
alpha_only_with_guard_off,5.0,0.0,0.0,112,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,62,13,0.62,0.6762079831932774,794.428,0,269,0,31,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,113,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,61,18,0.61,0.6544182273003853,324.922,0,264,0,35,0,0,1
alpha_only_with_guard_off,5.0,0.0,0.0,114,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,64,15,0.64,0.6850971780669266,429.658,0,275,0,25,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,115,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,61,16,0.61,0.6772186705162576,1097.508,0,271,0,29,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,116,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,53,12,0.53,0.5927294911361515,721.146,0,237,0,45,0,0,18
alpha_only_with_guard_off,5.0,0.0,0.0,117,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,65,14,0.65,0.7025444556888825,506.618,0,272,0,28,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,118,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,58,22,0.58,0.6376899287347048,413.83,0,268,0,32,0,0,0
alpha_only_with_guard_off,5.0,0.0,0.0,119,Only alpha is on. This is the cleanest test of whether alpha alone (times value_term) is enough to keep execute winning.,300,57,22,0.57,0.614982690088473,503.294,0,269,0,31,0,0,0
